Provincia,Periodo,Media_tmed,Media_prec,Media_sol,Media_tmin,Media_tmax,Población,Latitud,Longitud
Huesca,2018-04-01,10.669918699186992,5.434677419354839,6.058064516129032,5.001626016260163,16.34471544715447,52347,42.14062739,-0.40842276
Huesca,2018-05-01,13.573109243697479,3.1279661016949154,7.213483146067416,7.200840336134454,19.94453781512605,52347,42.14062739,-0.40842276
Huesca,2018-06-01,18.27741935483871,3.5594827586206894,8.259139784946237,11.795967741935485,24.75564516129032,52347,42.14062739,-0.40842276
Huesca,2018-07-01,22.174999999999997,1.1838709677419357,9.827472527472526,14.637096774193548,29.716129032258067,52347,42.14062739,-0.40842276
Huesca,2018-08-01,21.9741935483871,0.904032258064516,9.318279569892473,13.816129032258065,30.136290322580646,52347,42.14062739,-0.40842276
Huesca,2018-09-01,19.26910569105691,1.7048387096774194,8.07741935483871,11.978048780487805,26.5609756097561,52347,42.14062739,-0.40842276
Huesca,2018-10-01,12.92983870967742,3.4292682926829268,5.025806451612903,7.208870967741936,18.66290322580645,52347,42.14062739,-0.40842276
Huesca,2018-11-01,7.717741935483871,2.43739837398374,3.521505376344086,3.4387096774193546,11.998387096774193,52347,42.14062739,-0.40842276
Huesca,2018-12-01,6.739516129032259,0.760655737704918,4.386021505376344,1.8766129032258063,11.609677419354838,52347,42.14062739,-0.40842276
Huesca,2019-01-01,3.956910569105691,2.7565573770491802,4.453763440860215,-1.0780487804878047,8.99349593495935,52347,42.14062739,-0.40842276
Huesca,2019-02-01,7.7593495934959344,0.4894308943089431,7.410869565217391,0.8048780487804879,14.71869918699187,52347,42.14062739,-0.40842276
Huesca,2019-03-01,9.19758064516129,0.30080645161290326,8.291397849462365,2.025,16.371774193548386,52347,42.14062739,-0.40842276
Huesca,2019-04-01,9.738709677419354,3.694262295081967,6.194623655913979,3.762903225806452,15.705645161290322,52347,42.14062739,-0.40842276
Huesca,2019-05-01,12.89516129032258,2.537704918032787,9.16989247311828,5.515322580645161,20.26532258064516,52347,42.14062739,-0.40842276
Huesca,2019-06-01,19.88064516129032,1.62,9.540217391304349,12.094354838709679,27.668548387096774,52347,42.14062739,-0.40842276
Huesca,2019-07-01,23.100806451612904,1.3233644859813083,9.891397849462365,15.133870967741935,31.086290322580645,52347,42.14062739,-0.40842276
Huesca,2019-08-01,22.312903225806455,1.7893805309734512,8.612903225806452,14.64516129032258,29.980645161290322,52347,42.14062739,-0.40842276
Huesca,2019-09-01,18.27258064516129,1.2209677419354839,7.810752688172043,11.154838709677419,25.381451612903227,52347,42.14062739,-0.40842276
Huesca,2019-10-01,14.03467741935484,3.799186991869919,5.422826086956522,8.098387096774195,19.969354838709677,52347,42.14062739,-0.40842276
Huesca,2019-11-01,5.612605042016806,6.490082644628099,3.393478260869565,1.7714285714285714,9.452941176470588,52347,42.14062739,-0.40842276
Huesca,2019-12-01,6.229032258064516,4.621739130434783,3.441935483870968,1.9225806451612903,10.530645161290321,52347,42.14062739,-0.40842276
Huesca,2020-01-01,5.068548387096774,2.7772357723577237,3.846236559139785,0.24193548387096775,9.88225806451613,52347,42.14062739,-0.40842276
Huesca,2020-02-01,8.826612903225806,1.3225806451612903,6.33804347826087,2.7516129032258063,14.896774193548387,52347,42.14062739,-0.40842276
Huesca,2020-03-01,8.539130434782608,3.890990990990991,5.06144578313253,3.1826086956521737,13.891304347826088,52347,42.14062739,-0.40842276
Huesca,2020-04-01,12.18061224489796,2.8072916666666665,4.876119402985075,7.125510204081632,17.229591836734695,52347,42.14062739,-0.40842276
Huesca,2020-05-01,16.642241379310345,3.401724137931035,8.107058823529412,9.905172413793103,23.38362068965517,52347,42.14062739,-0.40842276
Huesca,2020-06-01,17.551639344262295,3.0775,7.473626373626374,10.97704918032787,24.136885245901638,52347,42.14062739,-0.40842276
Huesca,2020-07-01,22.67258064516129,0.4116666666666667,10.33695652173913,14.280645161290321,31.062096774193545,52347,42.14062739,-0.40842276
Huesca,2020-08-01,22.27786885245902,0.7140495867768596,8.724175824175823,14.229508196721312,30.317213114754097,52347,42.14062739,-0.40842276
