Totales_Territoriales,Comunidades_Ciudades_Autonomas,Provincia,Viajeros_Pernoctaciones,Residencia,Periodo,Total
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Espana,2016-05-01,437315
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Espana,2016-04-01,358636
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Espana,2016-03-01,318946
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Espana,2016-02-01,138866
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Espana,2016-01-01,60159
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-12-01,178156
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-11-01,309724
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-10-01,5566432
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-09-01,8757881
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-08-01,10103202
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-07-01,9896460
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-06-01,8575430
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-05-01,6681137
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-04-01,2319262
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-03-01,1122302
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-02-01,402044
Total Nacional,Islas baleares,Islas baleares,Pernoctaciones,Extranjero,2016-01-01,163933
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-12-01,3397366
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-11-01,3491991
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-10-01,3852018
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-09-01,3620933
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-08-01,4380677
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-07-01,4148685
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-06-01,3404937
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-05-01,3225907
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-04-01,3259300
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-03-01,3657266
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-02-01,3285535
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,General,2016-01-01,3322102
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-12-01,260362
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-11-01,215746
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-10-01,300507
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-09-01,428898
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-08-01,709812
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-07-01,563897
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-06-01,397653
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-05-01,319917
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-04-01,250772
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-03-01,278756
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-02-01,196976
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Espana,2016-01-01,249635
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-12-01,3137004
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-11-01,3276245
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-10-01,3551511
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-09-01,3192035
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-08-01,3670866
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-07-01,3584789
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-06-01,3007284
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-05-01,2905989
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-04-01,3008529
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-03-01,3378510
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-02-01,3088560
Total Nacional,Canarias,Las palmas de gran canaria,Pernoctaciones,Extranjero,2016-01-01,3072467
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-12-01,2209625
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-11-01,2191980
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-10-01,2285024
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-09-01,2190613
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-08-01,2633413
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-07-01,2465037
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-06-01,2031549
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-05-01,1952355
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-04-01,2044535
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-03-01,2299610
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-02-01,2162250
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,General,2016-01-01,2190112
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-12-01,258025
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-11-01,225346
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-10-01,280801
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-09-01,342876
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-08-01,513835
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-07-01,459935
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-06-01,359040
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-05-01,340412
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-04-01,270002
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-03-01,279904
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-02-01,210257
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Espana,2016-01-01,211598
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-12-01,1951600
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-11-01,1966633
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-10-01,2004223
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-09-01,1847737
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-08-01,2119578
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-07-01,2005102
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-06-01,1672509
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-05-01,1611943
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-04-01,1774533
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-03-01,2019706
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-02-01,1951993
Total Nacional,Canarias,Sta. cruz de tenerife,Pernoctaciones,Extranjero,2016-01-01,1978514
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-12-01,94373
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-11-01,111372
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-10-01,236231
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-09-01,339607
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-08-01,553669
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-07-01,441867
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-06-01,265736
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-05-01,204521
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-04-01,157818
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-03-01,165714
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-02-01,77675
Total Nacional,Cantabria,Cantabria,Pernoctaciones,General,2016-01-01,66871
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-12-01,83061
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-11-01,97764
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-10-01,188053
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-09-01,258813
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-08-01,478435
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-07-01,370532
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-06-01,192569
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-05-01,150342
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-04-01,121202
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-03-01,145106
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-02-01,68115
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Espana,2016-01-01,56376
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-12-01,11312
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-11-01,13608
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-10-01,48178
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-09-01,80794
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-08-01,75234
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-07-01,71336
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-06-01,73167
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-05-01,54180
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-04-01,36616
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-03-01,20608
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-02-01,9559
Total Nacional,Cantabria,Cantabria,Pernoctaciones,Extranjero,2016-01-01,10494
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-12-01,35951
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-11-01,36375
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-10-01,75160
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-09-01,52879
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-08-01,65799
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-07-01,51642
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-06-01,38626
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-05-01,43566
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-04-01,34079
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-03-01,39932
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-02-01,28178
Total Nacional,Castilla y leon,Avila,Pernoctaciones,General,2016-01-01,22414
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-12-01,32998
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-11-01,33051
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-10-01,68592
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-09-01,44482
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-08-01,59627
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-07-01,43946
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-06-01,29638
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-05-01,31671
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-04-01,26957
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-03-01,36204
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-02-01,24400
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Espana,2016-01-01,19747
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-12-01,2953
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-11-01,3324
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-10-01,6568
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-09-01,8396
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-08-01,6172
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-07-01,7696
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-06-01,8989
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-05-01,11895
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-04-01,7122
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-03-01,3728
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-02-01,3778
Total Nacional,Castilla y leon,Avila,Pernoctaciones,Extranjero,2016-01-01,2667
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-12-01,76738
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-11-01,80924
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-10-01,130148
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-09-01,137137
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-08-01,181978
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-07-01,154975
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-06-01,117974
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-05-01,118953
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-04-01,94421
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-03-01,93342
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-02-01,63702
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,General,2016-01-01,55863
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-12-01,62471
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-11-01,62744
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-10-01,90070
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-09-01,84877
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-08-01,117736
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-07-01,92378
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-06-01,79309
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-05-01,73778
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-04-01,61849
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-03-01,75846
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-02-01,51348
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Espana,2016-01-01,45263
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-12-01,14267
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-11-01,18180
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-10-01,40079
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-09-01,52260
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-08-01,64243
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-07-01,62597
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-06-01,38664
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-05-01,45174
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-04-01,32571
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-03-01,17496
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-02-01,12354
Total Nacional,Castilla y leon,Burgos,Pernoctaciones,Extranjero,2016-01-01,10600
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-12-01,78372
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-11-01,82190
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-10-01,124995
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-09-01,139394
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-08-01,172137
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-07-01,142235
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-06-01,122582
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-05-01,123659
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-04-01,92803
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-03-01,106250
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-02-01,72624
Total Nacional,Castilla y leon,Leon,Pernoctaciones,General,2016-01-01,61703
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-12-01,72754
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-11-01,75316
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-10-01,99801
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-09-01,96861
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-08-01,136731
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-07-01,113366
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-06-01,88125
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-05-01,83288
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-04-01,74532
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-03-01,97751
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-02-01,68003
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Espana,2016-01-01,57731
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-12-01,5619
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-11-01,6874
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-10-01,25194
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-09-01,42533
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-08-01,35406
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-07-01,28869
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-06-01,34457
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-05-01,40371
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-04-01,18271
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-03-01,8499
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-02-01,4621
Total Nacional,Castilla y leon,Leon,Pernoctaciones,Extranjero,2016-01-01,3972
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-12-01,18519
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-11-01,24492
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-10-01,33742
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-09-01,33656
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-08-01,51528
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-07-01,38938
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-06-01,31887
Total Nacional,Castilla y leon,Palencia,Pernoctaciones,General,2016-05-01,32165
