Totales_Territoriales,Comunidades_Ciudades_Autonomas,Provincia,Viajeros_Pernoctaciones,Residencia,Periodo,Total
Total Nacional,Extremadura,-,Viajero,Espana,2020-11-01,33535
Total Nacional,Extremadura,-,Viajero,Espana,2020-10-01,53302
Total Nacional,Extremadura,-,Viajero,Espana,2020-09-01,64505
Total Nacional,Extremadura,-,Viajero,Espana,2020-08-01,94094
Total Nacional,Extremadura,-,Viajero,Espana,2020-07-01,66538
Total Nacional,Extremadura,-,Viajero,Espana,2020-06-01,21747
Total Nacional,Extremadura,-,Viajero,Espana,2020-05-01,5595
Total Nacional,Extremadura,-,Viajero,Espana,2020-04-01,0
Total Nacional,Extremadura,-,Viajero,Espana,2020-03-01,35267
Total Nacional,Extremadura,-,Viajero,Espana,2020-02-01,80952
Total Nacional,Extremadura,-,Viajero,Espana,2020-01-01,63459
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-12-01,3106
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-11-01,2554
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-10-01,5697
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-09-01,5369
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-08-01,9201
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-07-01,6175
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-06-01,1572
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-05-01,569
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-04-01,0
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-03-01,6192
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-02-01,12360
Total Nacional,Extremadura,-,Viajero,Extranjero,2020-01-01,16089
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-12-01,62008
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-11-01,65523
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-10-01,99939
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-09-01,115262
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-08-01,172308
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-07-01,120619
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-06-01,41944
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-05-01,15464
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-04-01,0
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-03-01,72972
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-02-01,156500
Total Nacional,Extremadura,-,Pernoctaciones,General,2020-01-01,129078
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-12-01,56356
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-11-01,60318
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-10-01,90237
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-09-01,106986
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-08-01,157918
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-07-01,110647
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-06-01,38800
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-05-01,12664
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-04-01,0
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-03-01,62970
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-02-01,137514
Total Nacional,Extremadura,-,Pernoctaciones,Espana,2020-01-01,105019
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-12-01,5652
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-11-01,5205
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-10-01,9702
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-09-01,8276
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-08-01,14390
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-07-01,9973
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-06-01,3144
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-05-01,2800
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-04-01,0
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-03-01,10002
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-02-01,18986
Total Nacional,Extremadura,-,Pernoctaciones,Extranjero,2020-01-01,24059
Total Nacional,Galicia,-,Viajero,General,2020-12-01,53096
Total Nacional,Galicia,-,Viajero,General,2020-11-01,53263
Total Nacional,Galicia,-,Viajero,General,2020-10-01,142293
Total Nacional,Galicia,-,Viajero,General,2020-09-01,211556
Total Nacional,Galicia,-,Viajero,General,2020-08-01,396344
Total Nacional,Galicia,-,Viajero,General,2020-07-01,264759
Total Nacional,Galicia,-,Viajero,General,2020-06-01,56948
Total Nacional,Galicia,-,Viajero,General,2020-05-01,5047
Total Nacional,Galicia,-,Viajero,General,2020-04-01,0
Total Nacional,Galicia,-,Viajero,General,2020-03-01,89509
Total Nacional,Galicia,-,Viajero,General,2020-02-01,206955
Total Nacional,Galicia,-,Viajero,General,2020-01-01,180317
Total Nacional,Galicia,-,Viajero,Espana,2020-12-01,48740
Total Nacional,Galicia,-,Viajero,Espana,2020-11-01,47909
Total Nacional,Galicia,-,Viajero,Espana,2020-10-01,126936
Total Nacional,Galicia,-,Viajero,Espana,2020-09-01,190153
Total Nacional,Galicia,-,Viajero,Espana,2020-08-01,357723
Total Nacional,Galicia,-,Viajero,Espana,2020-07-01,239192
Total Nacional,Galicia,-,Viajero,Espana,2020-06-01,53914
Total Nacional,Galicia,-,Viajero,Espana,2020-05-01,4606
Total Nacional,Galicia,-,Viajero,Espana,2020-04-01,0
Total Nacional,Galicia,-,Viajero,Espana,2020-03-01,74065
Total Nacional,Galicia,-,Viajero,Espana,2020-02-01,171517
Total Nacional,Galicia,-,Viajero,Espana,2020-01-01,151176
Total Nacional,Galicia,-,Viajero,Extranjero,2020-12-01,4356
Total Nacional,Galicia,-,Viajero,Extranjero,2020-11-01,5354
Total Nacional,Galicia,-,Viajero,Extranjero,2020-10-01,15356
Total Nacional,Galicia,-,Viajero,Extranjero,2020-09-01,21403
Total Nacional,Galicia,-,Viajero,Extranjero,2020-08-01,38622
Total Nacional,Galicia,-,Viajero,Extranjero,2020-07-01,25567
Total Nacional,Galicia,-,Viajero,Extranjero,2020-06-01,3034
Total Nacional,Galicia,-,Viajero,Extranjero,2020-05-01,441
Total Nacional,Galicia,-,Viajero,Extranjero,2020-04-01,0
Total Nacional,Galicia,-,Viajero,Extranjero,2020-03-01,15444
Total Nacional,Galicia,-,Viajero,Extranjero,2020-02-01,35438
Total Nacional,Galicia,-,Viajero,Extranjero,2020-01-01,29141
Total Nacional,Galicia,-,Pernoctaciones,General,2020-12-01,124003
Total Nacional,Galicia,-,Pernoctaciones,General,2020-11-01,133067
Total Nacional,Galicia,-,Pernoctaciones,General,2020-10-01,276943
Total Nacional,Galicia,-,Pernoctaciones,General,2020-09-01,418692
Total Nacional,Galicia,-,Pernoctaciones,General,2020-08-01,919074
Total Nacional,Galicia,-,Pernoctaciones,General,2020-07-01,608700
Total Nacional,Galicia,-,Pernoctaciones,General,2020-06-01,116471
Total Nacional,Galicia,-,Pernoctaciones,General,2020-05-01,18199
Total Nacional,Galicia,-,Pernoctaciones,General,2020-04-01,0
Total Nacional,Galicia,-,Pernoctaciones,General,2020-03-01,181298
Total Nacional,Galicia,-,Pernoctaciones,General,2020-02-01,389964
Total Nacional,Galicia,-,Pernoctaciones,General,2020-01-01,339884
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-12-01,110512
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-11-01,113769
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-10-01,243277
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-09-01,373628
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-08-01,837783
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-07-01,552098
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-06-01,105791
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-05-01,15557
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-04-01,0
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-03-01,147182
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-02-01,317158
Total Nacional,Galicia,-,Pernoctaciones,Espana,2020-01-01,278203
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-12-01,13491
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-11-01,19298
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-10-01,33667
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-09-01,45064
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-08-01,81290
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-07-01,56601
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-06-01,10680
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-05-01,2642
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-04-01,0
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-03-01,34117
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-02-01,72806
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2020-01-01,61681
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-12-01,247515
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-11-01,205367
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-10-01,178846
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-09-01,223533
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-08-01,184995
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-07-01,210634
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-06-01,101088
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-05-01,14942
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-04-01,0
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-03-01,337077
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-02-01,954082
Total Nacional,Comunidad de madrid,-,Viajero,General,2020-01-01,928608
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-12-01,200945
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-11-01,167173
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-10-01,142107
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-09-01,177448
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-08-01,139064
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-07-01,161723
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-06-01,85913
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-05-01,11479
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-04-01,0
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-03-01,194620
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-02-01,562388
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2020-01-01,536968
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-12-01,46570
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-11-01,38193
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-10-01,36739
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-09-01,46085
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-08-01,45930
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-07-01,48911
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-06-01,15175
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-05-01,3464
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-04-01,0
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-03-01,142457
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-02-01,391693
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2020-01-01,391639
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-12-01,471444
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-11-01,406497
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-10-01,384098
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-09-01,462533
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-08-01,423510
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-07-01,464238
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-06-01,249788
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-05-01,33909
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-04-01,0
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-03-01,788654
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-02-01,1866712
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2020-01-01,1880444
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-12-01,358265
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-11-01,304090
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-10-01,273851
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-09-01,333690
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-08-01,273236
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-07-01,304223
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-06-01,157408
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-05-01,26084
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-04-01,0
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-03-01,356134
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-02-01,938373
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2020-01-01,920594
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-12-01,113179
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-11-01,102407
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-10-01,110247
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-09-01,128843
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-08-01,150273
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-07-01,160015
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-06-01,92380
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-05-01,7825
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-04-01,0
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-03-01,432520
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-02-01,928339
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2020-01-01,959850
Total Nacional,Region de murcia,-,Viajero,General,2020-12-01,29320
Total Nacional,Region de murcia,-,Viajero,General,2020-11-01,22505
Total Nacional,Region de murcia,-,Viajero,General,2020-10-01,45909
Total Nacional,Region de murcia,-,Viajero,General,2020-09-01,54275
Total Nacional,Region de murcia,-,Viajero,General,2020-08-01,82273
Total Nacional,Region de murcia,-,Viajero,General,2020-07-01,71097
Total Nacional,Region de murcia,-,Viajero,General,2020-06-01,27502
Total Nacional,Region de murcia,-,Viajero,General,2020-05-01,4876
Total Nacional,Region de murcia,-,Viajero,General,2020-04-01,0
Total Nacional,Region de murcia,-,Viajero,General,2020-03-01,42382
Total Nacional,Region de murcia,-,Viajero,General,2020-02-01,96036
Total Nacional,Region de murcia,-,Viajero,General,2020-01-01,71815
Total Nacional,Region de murcia,-,Viajero,Espana,2020-12-01,26494
Total Nacional,Region de murcia,-,Viajero,Espana,2020-11-01,20312
Total Nacional,Region de murcia,-,Viajero,Espana,2020-10-01,39306
Total Nacional,Region de murcia,-,Viajero,Espana,2020-09-01,47992
Total Nacional,Region de murcia,-,Viajero,Espana,2020-08-01,72448
Total Nacional,Region de murcia,-,Viajero,Espana,2020-07-01,62004
Total Nacional,Region de murcia,-,Viajero,Espana,2020-06-01,24725
Total Nacional,Region de murcia,-,Viajero,Espana,2020-05-01,4446
Total Nacional,Region de murcia,-,Viajero,Espana,2020-04-01,0
Total Nacional,Region de murcia,-,Viajero,Espana,2020-03-01,32874
Total Nacional,Region de murcia,-,Viajero,Espana,2020-02-01,77128
Total Nacional,Region de murcia,-,Viajero,Espana,2020-01-01,54035
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-12-01,2825
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-11-01,2193
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-10-01,6603
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-09-01,6283
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-08-01,9825
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-07-01,9094
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-06-01,2777
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-05-01,431
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-04-01,0
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-03-01,9508
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-02-01,18909
Total Nacional,Region de murcia,-,Viajero,Extranjero,2020-01-01,17780
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-12-01,47899
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-11-01,42657
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-10-01,79517
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-09-01,109789
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-08-01,202287
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-07-01,147195
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-06-01,44303
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-05-01,11427
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-04-01,0
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-03-01,98372
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-02-01,197635
Total Nacional,Region de murcia,-,Pernoctaciones,General,2020-01-01,136815
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-12-01,42460
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-11-01,37410
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-10-01,65626
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-09-01,93567
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-08-01,176458
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-07-01,125094
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-06-01,39221
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-05-01,10589
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-04-01,0
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-03-01,76221
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-02-01,143079
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2020-01-01,92572
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-12-01,5439
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-11-01,5246
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-10-01,13892
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-09-01,16221
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-08-01,25828
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-07-01,22101
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-06-01,5082
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-05-01,839
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-04-01,0
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-03-01,22152
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-02-01,54556
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2020-01-01,44242
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-12-01,20815
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-11-01,17649
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-10-01,34247
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-09-01,46994
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-08-01,69162
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-07-01,56735
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-06-01,18918
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2020-05-01,2489
